experimentID;param0;param1;param2;param3;param4;param5;param6;param7;param8;param9;param10;param11;param12;param13;param14;param15;param16;param17;param18;param19;param20;param21;param22;param23;param24;param25;param26;param27;param28;param29
2021-07-13091803-11;-46.588565546643736;-177.2270042126059;317.33916266071526;95.57931520507293;-62.002427884825124;-62.06379060515337;-196.77757239437483;6.471022917305959;-393.97671730220685;-30.268071268054314;65.21373932488336;213.34038429717964;-539.8065905310755;33.826583889627045;-409.54524165306566;123.14351238476218;362.9837285192897;-248.6208618642139;40.96561006906359;-237.38698389285213;-340.7730326297088;527.1865125884678;-127.15370638046284;34.78848325595345;-89.46430763638335;495.34143181128525;-227.51998739975636;177.09667670500676;-321.8306574362043;164.13327022871476
2021-07-13091803-12;-286.3711954986289;259.9244776870663;-215.87769497108275;135.81687856019641;-442.96929048337086;508.0494279183158;88.33908001406257;56.91699615243215;-0.7464227929776825;106.59025800692643;-85.77900049077891;-61.127936716264344;483.54471650767914;151.0436951668653;-52.631863228419434;403.72947111342944;-219.9187726092362;-580.7984352485379;-514.9164908460208;-140.99110597425897;-108.03401607112528;223.5292649829289;167.19588683836184;217.9145072640666;276.40896748999114;-307.33506722803526;372.75336193306055;18.406897899623345;-247.13067701647003;-99.0052985361882
2021-07-13091803-13;-448.48213943319115;227.81600054912758;318.91147337550217;14.368127273868708;-267.26528425991256;-10.030487951374653;-363.703108853609;218.73422824143688;-73.80225247763599;-306.3228762323019;-491.34607194260894;249.61548408951148;-21.803914448696673;-134.00055536396178;-53.59284110423039;-539.7761728179067;-105.95670082718618;-458.09791902840846;-99.93558064373008;-599.648391601587;-34.20054202984841;-62.77172620670103;-221.1706846875349;509.9219415480725;-2.760597682604839;314.4518504557909;-137.48547374520086;573.9286951249769;-345.84242782837305;13.547245748166347
2021-07-13091803-14;441.1774892254484;-155.2678648273764;-405.26668950846823;507.24874363087474;235.2469258361799;-18.186156305353506;-343.0550352926526;205.73767022554466;-465.4750173183061;85.66008421356685;200.71885111445442;-526.1373971428018;17.880899200397153;-267.42365111708824;-22.951454657951217;-160.2541235794178;-34.299771904477666;471.1881512427576;45.08845598733217;132.92004752406615;-559.1772346783908;-250.58784588438937;395.76981826469887;-51.64037046967701;-27.224234137568487;247.87128043412565;455.26231103635314;-62.31265771078506;-235.64149134687096;19.71236894422543
2021-07-13091803-15;235.4944814128047;75.61527031620244;393.45959313144726;0.9209576272999556;69.22337524672423;26.557540391500197;-24.8252563296802;119.03526476465709;-0.7841059599649043;-240.12407802406904;-248.5168590904459;-269.2362387632075;95.41935870727218;315.8618356855653;-258.89330356641904;-271.05351335219376;458.1566355066941;-111.64499259985774;-107.40505101927062;-111.79759848271414;-249.286104182877;-149.24600918851394;230.83680159429196;-456.356542417543;290.1136488787406;-583.6809464544637;210.8136602110493;-335.7067435440203;39.46137077873618;255.3986462892974
2021-07-13091803-16;-182.6150883169389;352.13806858913597;307.8612052343092;363.90942329922837;-421.68469737050157;595.8852960648344;65.10733590832137;-289.9126045715648;110.74423768585439;366.2970954809273;-380.9684967397964;-125.51883387476323;-54.38238104723325;433.7497291240011;-217.2428649221115;-361.4427595128131;-174.21834624721487;-222.9951374341416;94.82046921304368;-565.6052992268609;-245.8492954704039;126.05059425434922;40.809864152663636;-109.9913045619209;-216.6604356070427;301.3765371661584;-220.28319538397062;258.52158402891087;-414.3231941014826;-216.56686993415235
2021-07-13091803-17;-489.52131930991817;-213.26111158174007;-439.8066844331569;313.0528960337564;110.22676845082981;79.53488132302334;-115.6951753972595;-151.3127370195544;401.9145914211408;-59.33067564722239;-66.92529280735346;-34.33389298084387;431.7041142323035;-38.84550906460811;415.97577744624994;284.3048932328086;117.68966208434915;-14.17284378624231;283.80290826396663;165.34394295644768;355.2884303274395;-49.1713352189098;-598.4146357583685;321.21566226503705;305.23006746414273;320.4363382562566;-9.031118592145958;420.426707250916;-297.2535532971401;-118.22105485255867
2021-07-13091803-18;-319.83048448286917;-99.69059013120619;344.84204420216497;254.13010238355764;-130.67745412237286;450.78182555467197;-318.9076394310722;-225.33089803200625;-367.09389477184516;102.0746913007082;434.56477908127385;298.09566769374703;-410.3556603021159;249.0035807684667;171.72104314263004;-167.9560839472153;-350.42685639762794;149.0307115916878;-379.94918661992904;-283.49417301853566;-402.65280701471784;300.77679241009866;13.424413436771601;-47.83181950863559;-307.8562623307368;-4.542540061820773;-219.82038348105266;207.4431685984964;460.53593881483425;222.98979883827462
2021-07-13091803-19;-320.1714249181749;-52.412298203381056;30.730922509548805;-33.09758646851776;369.25204403236285;49.31047412427097;304.33435164168725;310.12138401557854;-320.8798391247066;362.59924421288883;-26.931587966619645;-478.43431625253913;393.92757994868623;302.992631807374;-134.73966769381883;52.8262338903927;390.2560574652605;199.93785584045168;313.3717850751052;-427.2599593186965;-5.791814601277224;-266.06524726174644;-345.15231928198784;33.55683324462041;302.0145118889386;61.45117054453709;174.884895767256;-142.3055534132925;153.2453266983706;-292.1450104006103
2021-07-13091803-20;265.865620132452;109.21394417516854;-589.5035938387705;2.3777808752175815;-324.42572309932297;-367.76910409791844;-165.9885798798059;-422.15678337753656;212.7624068247428;-198.3032907933806;44.98991331884724;131.72275604246602;199.50299545423968;-405.07669971914476;-546.1199621288764;-561.2357551340854;-405.1194359389266;230.65635955825985;-288.71508759164544;-32.46362766357072;-94.27152569100923;-273.0092256949784;261.3148181401717;-251.8134443289461;30.02448527493084;-271.5206527067915;-506.81604259199594;56.47752699110788;-11.111633516324332;-420.50469532836735
2021-07-13091803-21;-59.173640740170924;176.08963145506937;-220.46780721138333;362.3564760172046;-297.41397314552455;138.1523509140667;459.5612961132881;-365.65740704368324;-484.5796513740325;-17.209136301780745;453.84331047207934;-70.10795355147513;498.5190697845467;397.66266319257556;378.81350266281424;38.93375007653117;-101.00687722353007;28.06280131356334;-59.56960154774271;-189.83852290941962;-452.35952791424415;-232.5423902589879;-257.77416641470074;-137.68220528953475;-102.66452181846074;-160.887699642217;-360.75531270454997;-122.96295944154042;192.62481508060011;307.17752178114154
2021-07-13091803-22;402.0355705585803;-212.7574278029664;-409.9784378702217;264.4252282608645;401.4851937801309;-218.94713869316524;-432.4042508574292;-180.05143029814639;179.87617444265356;-265.72774557285743;-262.4158944811879;-432.4467622844089;125.49527368704037;-13.149012078300302;-222.6056054527109;159.80509827857634;360.26149630546786;477.25640592624313;-102.67134679328007;-15.72397381874282;106.53384258773144;-98.04901513666147;-150.79646678400798;-536.7440584791426;258.1498364029506;308.98163788150225;-272.00004866112704;231.872370718374;-3.6258245067755297;231.7390291270093
2021-07-13091803-23;-9.119981315961923;41.69475427981854;-32.7214716654787;-306.07017038721864;-419.220198112446;50.6421033288475;94.6702063495809;-210.96753306164283;-45.86758066533628;-373.99917968734485;-419.5384775465291;-20.717195276577968;98.99788402140075;-503.81607969597627;109.31075071471844;101.8202451782156;430.02959589770603;45.33815560161213;-258.1691279850512;-163.0011324645743;-332.6515944484303;-239.95877662972123;-68.05033648917572;2.3779802477675958;126.70638054757683;416.3068879546629;-74.37132492112971;-372.10430529329807;-14.74860834375113;333.5689275303397
2021-07-13091803-24;-104.6912011081372;-320.43837781601167;486.1629146110174;405.90374105950025;-346.21831469281244;208.54094974002615;117.07373399214237;25.34056865289722;-254.2933457491526;-122.7303706173546;17.525745862066856;315.78580054413817;-42.19784004208327;-199.15363637499416;-57.097602425779655;387.4200276614421;196.27601135108546;-214.67613137357392;-108.42375861788219;-91.2837865281648;-493.38191462445513;391.1393117545881;445.25005973702014;-360.27269232064975;28.136401209108385;-135.2377359020522;-18.872381247173394;-422.42206377572256;-137.01591245723984;222.44189756473065
2021-07-13091803-25;-433.70559193667765;-134.42798981220307;-12.896699299240254;-275.9605787791502;256.18649722816315;567.8343134638171;297.050789268015;110.24064968115488;-128.2145960210883;286.3057566188886;355.28702330701003;544.5650125253273;358.88297499997304;-183.5854028263907;-179.57379934644985;151.74350063485224;25.670748655411785;-232.82647369434693;7.472451207360905;-488.1906898077614;327.7391133948686;244.76760278594526;-456.17864242919086;-263.6807123922938;261.60404985574553;-131.06062940642317;91.9741003307879;1.9624525854279682;383.6621662553223;-111.59643263948857
2021-07-13091803-26;-61.713813577679616;28.481491873774985;244.80965435057772;-5.242492678888425;134.03463193752327;356.4934486473202;73.91441057219231;-223.4438635965871;-123.85156682505385;132.63308841932292;151.10298609382528;66.72137226014434;-255.50481327612897;370.0314059828638;-70.58341569687082;-295.72756980085313;37.56687317894193;-457.5016363089039;82.01806683421614;-248.8429728926365;-136.98113711877096;-582.2235626713513;-2.8514975932399693;-32.249908880574964;-296.31359275536886;-56.552094920388186;-126.25913048421762;106.06183993883678;-542.9969678028081;-165.44300960880275
2021-07-13091803-27;279.1353186053934;175.37875758745986;-156.09628967101008;-462.56619023552196;-66.65429608856039;433.63684003661183;-164.71217017080323;-447.28855831710575;-179.74820066915743;-592.9985472541429;-174.1073522585421;443.77870513071844;-149.608135729577;-225.98185439717986;7.20623811746043;36.553279503447015;-424.43195593537774;-312.8879906623489;486.6988587308066;142.79197009016798;167.27046659698078;-336.71708884146904;214.54549810675462;347.5177803198345;-62.39641521709905;49.51566657044134;-190.81128276280992;222.78268106591463;-221.2587618605993;-194.53269635538402
2021-07-13091803-28;-229.63712203639608;-296.48391646924836;-188.09991040972716;-491.73529829895824;-4.609392772477008;178.10929304012757;344.80927770324195;74.84266443507215;29.75699903495037;-174.480578732048;-99.19860999358525;-12.511729040252362;-19.77423654826964;28.072403436710488;-456.1656215608139;-279.7183854223656;-25.1355666875196;480.09648922272936;133.25461679908176;110.2596704347227;-30.043506239344765;125.43014213533331;-249.00382964662265;-511.26661428055905;-32.3435516867097;-584.9163716414753;-231.95962078524082;-585.0217816931371;132.95847758568277;-140.41269191102998
2021-07-13091803-29;-31.136435954773106;30.768028719924132;17.383253696945985;-92.6930003895942;448.6215238233965;286.24451799679457;-443.5524848342611;-182.26857347396736;565.8813895833539;448.37471552567627;-37.69625246369708;294.570213547845;-121.04503755012382;-428.93062802919974;-93.84131473993085;-488.50088140296;384.78034900912576;-81.20651374786246;451.13798408125945;-121.95894086686326;116.24776497741709;189.04410979659963;-171.03247351723303;-322.6598052463728;-38.59671932054107;-138.54935149637464;-114.24708952887232;-259.5376421002462;-453.2501986613957;445.25585742986823
2021-07-13092206-0;98.02969796533853;57.86734830897467;105.13755986400417;-396.05286664654176;-378.2975534514096;27.270040874884444;-485.8606899109928;-275.21871100967144;130.06213491704216;-99.99175703499213;-23.493497350484517;476.62596306442924;42.183437870305625;248.7644233025901;-432.2811933321737;-358.2450468824368;446.28143355848897;182.82226655775298;143.45097499014798;358.54972493956075;-476.7317242540589;-389.32066544477993;350.54643504598914;346.0053383692632;300.4551994354216;-64.86160919179005;-256.99487872883947;-78.49483300229781;347.60659662221633;-598.6767285356001
2021-07-13092206-1;411.91089134041545;-212.71317743704077;262.8417893657569;76.70829563909604;-25.27165560822823;-124.01620856293482;79.90442191528462;318.2886476358102;-353.968035192818;-65.48897765664526;190.04954836775494;-535.9754803178591;-233.56228270299607;-162.62235379542813;78.03571163771437;-201.70663863278088;-499.68410383334435;184.49122394848575;421.57553216177917;-169.8813191201516;-393.08766000588537;316.39182080698936;-521.64538876063;-183.1541455341308;-63.835572120562574;-301.3874940356259;-156.94034340532005;-360.3059764371965;142.29339698565377;-139.60526772890836
2021-07-13092206-2;330.08472916153664;70.61082704961825;38.567881543054;30.484806952695294;-65.28625928900749;244.98479255013933;-104.54129548968336;334.4077529944417;74.97820087520086;-297.51906787121175;-461.8210215811682;183.20457260732655;-256.33626234868797;-60.74111319614599;-195.88901595581126;-531.7740459500999;-198.64703854966217;11.511472061894096;413.5252063064204;158.241527833811;450.1847067160352;-46.18024540048623;-384.1832716364703;271.2827419330756;-284.1574360597845;174.90532551049625;-119.57422381925551;-238.85256971355767;-284.39056878255127;103.53243472563258
2021-07-13092206-3;-184.36362593307655;219.56698109554543;-147.38173522994032;167.88387520244714;-110.58291078460127;27.101383488927922;-51.38991920105957;58.1664762179189;582.1243895464477;-49.4094171572043;158.23890916508083;154.07658136762905;-239.55304703238005;-558.720167745141;462.77122594114576;196.7163796949278;-553.5113409691817;-357.7621737886092;-277.94534057547804;61.73901257285911;-139.58451654050128;63.457982765605834;-196.39340369479538;337.5202163195423;4.68546495588248;-310.2135447157063;-62.01639213874512;386.18053686300414;237.21095329612035;45.72040359051766
2021-07-13092206-4;-343.29040783222047;-95.42000278164483;213.01063508677254;587.0348278618701;-176.88196969594674;22.081991912374633;-420.14662154943835;-407.5576086756648;97.08703761280981;2.386916546110001;-20.765902075551367;-512.146195186647;103.21368359685823;-52.22269913856462;-362.91487448170113;231.16786081296846;457.3272881093735;-184.34575320469088;412.3278302841687;-444.9730039926071;125.14289462840782;-43.50422524763849;294.38640862148645;-301.3768822792761;-135.87762225122384;-60.827091325531114;9.195379275756636;228.71457262023262;314.1935899920727;446.9635700813749
2021-07-13092206-5;50.93330636073165;296.0022972902026;337.980309317373;201.0839015418045;-77.30241953864117;187.6784244922045;380.5484105467841;-435.62506646354;107.4359498628105;-114.01133571039657;-516.6884757792702;-52.591189814891436;-187.38349862862628;172.70368297546872;-541.0590256632775;-416.1528238712325;212.54265892725311;516.0243191734205;-472.70816814762964;-355.3818302605962;-240.23810336708056;-113.15231339825431;17.788316654257073;-41.01282064142447;-164.24226948423393;120.04915147879956;-358.43681779979397;181.28247270028282;385.63028143039855;368.89472608339327
2021-07-13092206-6;-52.23280925042877;466.2594070105931;-187.62399892502603;280.18356249305396;-161.86155651764003;137.47826645170755;78.13357997087064;-469.9582172010011;236.0598793961675;-455.0818164284228;-157.26079133033568;116.83006357916247;360.72915640669305;54.851439341258356;248.2859987515036;-77.7170991129085;27.41504097078223;124.36781623087654;481.4800702766877;169.28967118920377;-22.642930557836735;179.9711532429119;66.2243914049451;460.923451236501;-283.79965591231144;374.5710099508283;-422.1390957027505;411.19849774434067;219.13019717173938;-117.64991289080939
2021-07-13092206-7;-138.53923258520877;-188.33589222638147;299.0777264146767;-474.73265977985477;-343.87648287991027;-245.98508975908987;-225.19031814048083;-65.88512473718697;-88.59401928734843;-144.7425397525796;287.72955103170284;-15.825281624994147;-416.9318028601818;-28.395379642305443;-540.7392602655863;341.1917512953613;-23.153277285072704;128.47507610614093;5.652235188115355;-156.63089557815135;-164.24372353981187;-303.1416382722815;368.97465217439844;140.908748254388;31.026632412114736;-59.19358119662195;269.5621414220385;465.8814215610098;327.6007753359023;57.05310855554444
2021-07-13092206-8;220.82295309773895;-385.99488377566763;-441.13498469160345;77.06700710290102;-182.50947865712214;119.4103185610162;-9.413563928629515;-53.35249498584312;-42.06130493634157;505.85992087558566;185.24631367794893;-100.09384798784714;19.95539545387851;-518.1671424791783;158.38885187829146;-198.65188158634425;-293.9490353926546;-127.12902657817091;593.1927483778782;-456.837875071036;-256.5078306283949;-196.2871670559628;-412.6769541209141;170.07143861114412;-131.4056600887211;-122.18989857578305;-572.7559458261999;181.64879212225526;-59.23305055277183;-259.4664786269835
2021-07-13092206-9;-39.45656577713919;447.2658270361351;235.02672085586153;-103.67829043944454;-197.48502740837665;-85.19359289846159;159.02380112876108;379.54233154124256;301.5843584252982;102.78491042417954;-77.09243833951143;576.9711623929318;381.5937969912716;-402.27322803377797;498.94120316363546;-75.41129319783931;-105.71459599726944;-299.70422228215995;-18.525031700279555;77.77391556409907;-25.549217306948776;164.59219813322068;371.09132692541834;428.7075401346733;342.97884755497296;532.9183919851334;-94.8881817469852;-124.24527635914444;271.3017437570687;-211.20203163575275
2021-07-13092206-10;295.84404926213017;52.255004455684;392.5354261133423;-404.8581929466804;461.82499156108724;-516.2581151955796;-69.53543174946026;105.97251567998603;-27.54686163701558;-54.427053557368026;56.42622045670089;209.07057621683794;-218.51744364778494;-314.7957903220015;-154.2380395436765;144.33252967412648;104.1505320437368;-249.34657497062847;195.51372174939195;-142.62495032240065;254.90352066821652;-457.4310631557504;159.2629842619108;-463.12469406200273;-57.593538156745694;89.80603786813242;-531.7923039718331;37.416122323529976;-500.62211115250255;155.49049378131747
2021-07-13092206-11;94.38027366353288;89.33830826462759;185.02417560451238;199.6030999949403;-529.6745030771988;59.626778459573416;-19.205367796712263;-429.8224767606566;219.28712428816914;142.4093349327352;-430.67774331415217;-329.5523010154759;-285.80966760946336;-396.40164578795356;425.034096967255;49.022094611875445;-394.03090185710084;-73.64598492463665;438.04407118889617;484.58535929903945;-314.9234135880154;-58.047241340814594;-483.41765309692005;220.55142264025233;-166.98164042658044;440.4983059088149;-115.71005774975254;-19.46233285668677;-235.92756436846162;320.0534474712522
2021-07-13092206-12;131.39474158333326;-140.34519350545077;-214.4559370355496;-219.68171638285003;-126.83702870721845;81.31074490529738;-73.38008663543485;-51.526854891248604;-499.4722599835901;517.4247953663762;211.99549221404072;-90.02218796733115;-206.256177365584;486.38697372206;506.431068271045;71.54756688303564;447.9519480295976;34.32929659492822;-131.35181137973564;-269.20396946079626;184.43377107560582;-592.1709964721663;484.65004528600434;191.35437063772588;320.3123093173309;-37.99652193594636;260.37901240898464;-168.05197292642202;128.91571131036028;399.8959155073717
2021-07-13092206-13;318.09505811455006;283.25261403367995;102.62160263864939;356.2859227082813;-278.72223250816705;-87.88716564266906;280.4872589994677;157.4541971527251;-262.72449833051337;382.9528024756347;13.014644959700945;-134.04454812320955;-348.9715522667549;-299.17891764807615;218.38104343778707;-491.8232951859759;-91.0303277185975;467.4772802109767;57.47960561663308;369.9180291153697;-93.55815512067278;-489.0557711392157;-331.4553304758215;-405.5351683991504;139.0974286034691;-332.25456773280797;-48.19312129948139;-178.10828627997756;-336.9553941795649;392.82020648014077
2021-07-13092206-14;-87.91879728264598;106.17345626428539;-120.05344263677449;-243.5347862545558;-513.860686009102;329.930549061928;177.91871595939313;215.38821688834173;-203.6303953241357;411.74230207319147;-509.87519403798615;-287.60698284025153;148.0416400673853;-586.5672834252637;225.2135087741077;-350.99162172144906;-162.76984672942348;-214.6341262914051;574.7141454350592;131.92613769961315;123.78757355681876;-164.11670215749;62.94177339669227;-365.0738170963251;382.6096236068496;56.43070884533449;230.95453941545964;-141.5312228058193;324.72195403021544;414.8170610548517
2021-07-13092206-15;-216.28233273476593;56.61832908337601;360.5079799643595;566.3666437426148;-117.99509070071883;-20.463721153381513;5.700131782534868;-514.434970513356;300.28390627330225;31.795000612659578;-26.399142193774196;372.5169939117503;-4.030273392974664;12.631207444122538;414.19469506857126;-178.68017443943359;-52.48244587051738;-261.2303037072517;-457.1399591337587;87.25857178561353;-403.4374497197757;-95.7731805395403;-168.1777158792749;-52.465329891648366;-1.4088177640404638;347.46178648236173;422.09916087976023;410.0416748720163;422.2703812527959;-584.6506176664617
2021-07-13092206-16;165.61396908952963;-54.77364687911927;253.1235169470301;69.30470269912519;502.78409309650795;-97.76312117283646;21.3067686243387;-88.23747128098091;25.921717132423623;280.2787494978604;572.039964565563;560.3249118506524;119.07445506635781;397.73013281585963;92.21081507459803;271.96863069409346;333.2699021542097;67.83560133048024;-362.80593695082507;-173.6061676977418;-591.3079314995842;-42.88907406776843;11.427172101954625;-164.70541863535584;-28.595181046185758;-24.4216943959334;-223.14469709262733;-157.89170453447394;35.02884906528482;387.719700307782
2021-07-13092206-17;87.58132811574865;-590.839527413163;-556.9077842042279;-426.9042515113032;434.01787566635767;17.28521194429095;209.56337077080835;276.5245222632494;-234.02794166378385;6.480395994981791;232.39778134363053;-188.7912141887315;-395.7256826057911;459.7382832924973;-222.96125526377284;203.73287678900635;281.3195067692799;197.77479760616086;396.84371622013293;-68.75187320793316;272.88877949993844;-553.3098234540867;-91.11588260397184;-244.32536431696235;146.1555112972236;243.22742458252128;-52.75051939898435;332.2688583160059;-173.0025639999934;-294.3560516351476
2021-07-13092206-18;456.6624021955365;246.03636864398152;63.419794791042364;-22.43519140134765;254.589403139635;93.7196549446179;51.43639986632809;-279.4943343564851;567.0539416654033;-551.1838340334153;-501.8907740424169;147.70362004417427;4.572679296520732;345.48898757313896;415.48707715772025;99.09361925952032;-295.1159117060525;-98.93512131890907;197.20916685611746;96.03727189141432;-433.78492326247454;-274.60980849418604;-352.7041338427641;87.16136654712909;-58.9881423790938;583.5963684245773;39.857054071506354;63.65626532590818;-51.81770478043052;406.7974128685629
2021-07-13092206-19;94.13186377655256;-332.5021858921689;105.88175802442413;-552.3571976421258;76.03834118174325;395.5132175933169;235.5892759950807;181.61481286530204;243.92193809642004;-65.9406942006733;47.265521128145906;214.60510265736514;10.985622744487046;296.26949409687666;363.15785448325096;130.12669926595447;330.4092326597705;-3.0678540766442666;-119.16092658265467;-523.9454089056115;422.0753330943312;293.2898476676139;34.07685606063876;-374.4943138402713;-144.67528971294405;357.7722291044786;-109.09782362583695;-494.62718611257503;-535.8464737698637;365.86665808303826
2021-07-13092206-20;70.72768258153167;-86.43697842425911;508.0186868087567;-101.65191352391832;-94.69153407897;181.52011105351357;524.0040834273398;191.55467540953418;-74.7536247532749;-180.39436335732097;356.5816007438573;-281.1648571981062;228.46220200648258;382.74070707820306;-307.1462868031425;-49.42546981055909;162.8753869145861;381.6100477242061;387.2145885664918;359.833539510548;122.78353632455844;-91.93280256615856;332.9705834974403;352.4241929026168;45.06622355906512;-193.60949149313132;509.33174191015223;6.245196094893231;-38.560187616157464;-442.7329460137605
2021-07-13092206-21;-190.15212189516882;-324.19476559830855;-146.56647232134208;-107.79081015765541;562.9499242178676;-26.954396413560175;-87.4078774044267;121.63549916385932;306.1717839368921;-107.16650149453375;-89.46751318463845;30.20014907585778;55.77812859619371;-530.475141145989;-417.45283415083634;-283.29607557360305;88.15277916822288;593.4574402659096;-58.64838433000102;334.24505541828023;-270.38818325317527;-159.17909919524328;261.24527041688793;-289.2047895803101;-528.237986799243;314.4582585825524;330.3780506420035;264.71516259752013;-245.67858035333666;482.3711969650658
2021-07-13092206-22;130.7931560800248;124.5584111511979;178.6313679772893;208.75428320992944;-474.67322137175444;-255.71541457172765;-472.1284758929286;-186.15518493399838;109.91688818382795;400.005073483251;134.55410142837866;-295.4471847771323;-449.65510515734337;-163.3867164213388;192.56409752260402;-526.1498738288582;191.3951227304575;-174.11101245272584;148.07377305077648;-346.80551721985034;-14.970056352396;-72.80731372795537;472.849300582825;193.07530957062102;-299.29913580179095;-256.04660524651285;-421.3127684433246;-550.3066360174759;-303.3866320779891;47.654796463773074
2021-07-13092206-23;207.3914450792539;-541.3731548271295;-140.92303950417386;-440.65026232517454;-205.8364529062053;272.529588523166;-186.90282425887762;-261.792515661791;384.5942047704374;62.11340527918651;228.5325683462952;77.01978179835442;79.58642620604826;-589.8572918632696;281.5303321311799;-120.49789443628174;-76.2749611134866;367.62862733131044;54.77779011645225;-208.00873796819462;328.677483192978;128.02875002822066;-407.292775837033;-62.87851832822298;47.687365884983365;-175.93015243453578;-353.9468511613401;-420.344247456101;270.1147563981086;52.45902309704684
2021-07-13092206-24;-180.12363099207664;-195.72314472939934;-121.9978944983738;-269.51953080609684;490.51778692961943;-34.59355273910592;437.84311351863107;-380.0124587977133;104.75995007045356;142.07158959388187;250.15931650591722;-70.94344473428976;423.6646679981626;140.15201957953934;-187.43635577036304;163.69629457192696;216.13851800550742;44.35951568217615;140.5578993846766;-433.3722608883538;10.79094806380158;-333.92332349205446;-32.514629032645644;320.44057567507105;-11.90525722204336;-56.91452725694512;-39.8485917382485;4.75745562218242;-42.03984865573301;-338.8050963757908
2021-07-13092206-25;-224.98275303052156;19.028029879115593;22.308057681685113;104.66483409400303;170.7737341524222;-16.182840271284363;-535.829375527122;225.49215294336489;161.82175708074817;39.88389904130281;-67.86044283295371;-327.1892843341633;-77.21746552933905;-169.89443373587363;420.32725910082377;-243.34438109617395;-338.606497145058;177.77468108323285;-247.67970158050463;162.67576105844066;208.02567105490857;103.28205531234778;-454.2569298418915;-260.52018461925076;-172.0508160386243;-112.15149627457635;593.9840555030382;-272.59129108070505;-81.96431057307495;-367.1180598981374
2021-07-13092206-26;-272.170807620047;102.39712813498181;256.40430657043805;66.204450980106;-52.76044108001065;-500.03704428249307;-331.697087764891;-477.801953852918;-54.22477440053569;-128.00078560555357;-347.2566153154751;-113.46964460257271;-202.99819960148284;192.45982994416374;-95.29181700726156;-2.0314066634164476;129.54414856998233;-284.17545929919316;-18.52796052997371;574.6429260270309;-117.80694759696888;-520.8219280432587;-327.03438126696676;281.45747633248436;-394.66969147528096;-341.6568215868097;224.1993662636827;-64.01680649505738;544.2702065754368;-188.50780770687038
2021-07-13092206-27;10.263886107703456;-46.86660493444003;-442.82804653790276;354.2146694087626;314.89562330056424;-256.70613803286477;231.6321098929734;-223.54358022313932;-13.450621361300023;-316.00937885855456;-273.83200734701984;-232.57031469086343;374.49992791736634;-81.42901789420716;-317.15788661406;-361.33099878616804;-238.49326448930412;-399.29455195160864;-524.4045932549603;-103.65225169295167;-355.1364520457546;-203.7368768581171;36.185371408001856;-176.41849268457042;240.99101956537322;319.85987899345344;-249.6609805801391;-334.40366664878536;34.00250033674615;102.04420147733265
2021-07-13092206-28;133.85241662051544;354.2523401704783;-594.1001924660363;-274.9661485677979;177.40528098735115;-29.70566815699783;87.56463612810319;-50.17219317559295;-491.1311298352148;0.04719563889693745;-346.0615646742633;-58.191813733943604;110.06789470293859;-171.2793187219325;275.73745072211386;-271.38574174049194;42.00483372121437;-30.9826250795536;120.57827700092332;383.73077876749517;-343.9493245465029;260.56149400001243;212.36713105114802;245.88420214119583;-162.169584345987;579.4924521360949;-208.6828344245502;4.50395445455797;-470.60760898292534;315.0310400236642
2021-07-13092206-29;-144.58408113866665;18.032664393227833;312.5614399271443;-424.134078071335;-209.9212909452292;-80.74810434090824;-459.82499252171016;-385.8230845622311;167.54072190853333;192.30717495141698;15.250584873759522;-456.44708088506184;89.76704416298094;-392.11200392065786;127.84651301820668;-194.30271852490193;-255.10042041246913;385.4966112861497;-292.2096478535573;-367.3956546278069;164.37229007866142;-452.9710011864829;386.9869100433816;3.9966916237954138;-421.60484238207096;133.1622144746201;-531.0416076589902;-34.34261272059507;285.77699137577565;-221.10409225466225
2021-07-13092421-0;435.880846907771;-571.6895586428247;447.24409641338866;320.47887412821353;-71.24532623029017;278.55233753340576;-6.146477003211885;155.11207189567625;70.57648952847887;205.77424343109544;30.644589147804027;-267.78893966897186;-380.2465949172846;114.15214054003673;-434.8191485593478;104.5733557055488;-305.12906924539476;52.31585592928968;31.297195471726127;-145.39494132500204;-278.3977363743753;-324.85577184229237;-167.95015508783695;-7.962176066405959;75.16119944975378;15.100348485667496;208.0077465534912;428.7920941861703;-110.48772311805931;127.61132776277316
2021-07-13092421-1;443.33604447661196;-199.12523529160148;307.5478100574385;-583.9649225020265;-422.2255968815866;-63.47571501765697;387.6435629021478;-227.84413249031428;-285.3867988256613;-329.8877885355909;-234.89681542007008;447.54653028039206;-87.0846751515245;-100.16090292585187;-29.377175596727284;-199.5668786841439;-22.404645083115156;-273.900774149491;515.8331954445271;-169.65947049795636;-558.4548244971015;438.16871717024924;188.83358021823756;480.54945756996335;127.32076013716903;-58.42340992999789;-30.62866312437245;-207.8901498943144;100.35650565307935;79.85035639737964
2021-07-13092421-2;-397.7314398221423;-137.61139634351747;-599.9946260969315;216.79926783126677;-199.19642660561766;-59.417990308234494;-227.54175932383657;-189.24897231810587;408.7395349005644;451.2772778724136;129.44932047160626;-329.81642121397107;-310.76682018422923;-317.55104064569946;-359.71914106420024;-476.12752132533876;18.410064743795374;-197.4251944434476;358.5992214702693;-58.841913544306294;-31.73755232191877;-418.7702143743602;-172.43381409894334;299.44893271263095;-176.09133249628024;-45.6781888606497;-188.32882141775298;-39.73557945740151;264.1301847972162;255.4275505999176
